154,168,3.981
150,212,0.873
33,221,0.756
34,134,0.527
106,65,0.79
15,139,0.442
69,235,2.709
35,109,1.952
8,232,0.764
132,154,0.679
217,109,2.261
27,121,2.301
200,155,0.303
91,203,0.673
179,43,1.631
221,236,1.981
27,218,0.662
168,14,0.538
172,76,2.21
157,2,0.392
208,133,0.591
39,138,0.712
92,81,0.585
93,75,0.258
69,122,5.472
169,82,3.056
19,75,0.334
129,64,1.064
9,113,4.026
229,190,1.158
212,186,0.47
200,2,0.531
172,129,1.91
21,75,0.328
140,177,0.233
116,124,15.874
69,159,3.636
29,49,1.446
202,10,2.292
50,185,0.626
43,99,1.066
204,237,0.379
204,62,0.355
27,86,0.894
98,42,2.738
56,42,1.766
37,186,5.513
204,154,1.152
175,57,0.421
69,226,1.154
210,133,0.396
91,238,0.342
44,196,4.237
38,232,0.375
173,162,5.66
181,228,0.887
233,227,0.383
180,33,5.319
203,225,1.993
164,156,0.394
140,214,2.696
239,61,0.332
153,72,1.841
19,101,0.749
150,223,3.737
64,114,0.289
116,189,6.321
175,169,0.863
41,185,0.731
112,134,0.554
9,55,0.37
7,166,3.808
213,38,2.673
191,240,7.471
233,166,5.508
6,33,0.464
39,187,0.425
123,218,0.49
51,108,0.513
188,239,0.98
161,201,0.31
214,135,2.08
57,81,0.31
142,65,2.121
241,110,0.424
80,36,2.846
51,220,0.662
196,26,29.541
43,207,0.34
127,126,2.605
199,83,1.093
182,196,10.834
27,17,3.416
56,22,0.393
154,149,1.146
133,89,2.431
143,155,0.815
66,46,2.416
176,167,1.234
109,223,4.891
78,35,0.59
27,73,3.37
19,17,1.116
175,82,0.711
105,35,0.277
118,113,1.368
64,167,1.155
9,4,2.965
127,125,6.858
231,89,1.938
33,219,2.918
180,229,1.735
129,4,9.949
139,136,0.716
207,131,0.879
180,7,3.972
182,214,0.169
29,104,2.043
201,196,5.19
168,38,0.996
98,124,1.747
180,168,1.112
66,99,9.644
233,220,2.086
148,36,7.669
66,242,1.45
171,224,0.252
164,183,1.282
147,145,0.573
179,170,2.468
66,243,0.792
45,14,2.089
146,202,1.45
17,159,0.888
103,82,0.392
3,236,2.554
244,59,1.031
156,53,1.231
180,189,11.097
123,169,0.516
204,119,2.274
126,8,1.731
165,51,0.581
148,39,9.751
27,9,0.325
26,121,0.274
174,6,0.302
215,117,0.468
138,78,0.345
81,190,1.65
155,59,1.034
118,97,1.093
116,51,5.1
222,33,0.331
53,149,1.742
31,186,4.104
179,187,0.5
151,39,0.762
15,61,0.522
167,65,0.895
132,50,0.462
120,198,0.487
208,171,0.712
219,42,4.809
21,46,0.504
33,90,0.289
115,201,1.295
38,114,0.24
130,201,2.237
69,225,0.348
38,72,2.856
110,76,0.308
168,202,3.283
184,46,0.628
214,134,0.513
33,186,0.631
161,235,0.434
194,13,1.026
51,142,2.019
184,26,4.435
103,31,1.767
1,135,10.681
196,227,2.943
153,68,0.621
156,8,0.588
90,234,1.141
82,122,8.295
90,186,4.832
182,63,7.916
85,92,0.266
5,89,2.418
98,82,0.602
56,14,1.618
127,129,1.778
196,87,1.051
221,89,2.227
71,68,0.548
130,156,2.214
233,113,0.566
39,101,0.98
204,173,4.055
207,234,1.837
129,106,0.271
166,203,16.204
9,18,1.463
85,49,5.127
66,124,18.324
9,223,3.418
129,21,0.983
233,20,0.932
17,145,0.655
167,125,0.28
207,52,1.255
53,6,0.647
34,61,0.384
203,90,0.422
92,149,7.234
107,30,0.61
8,219,0.328
118,186,3.494
235,230,7.763
57,183,0.669
216,8,1.175
162,20,2.412
75,159,1.03
64,93,2.475
190,193,0.237
150,70,3.859
245,37,1.633
85,43,2.883
116,12,4.528
55,125,0.704
147,216,0.249
55,144,0.4
180,36,5.113
107,100,0.889
166,12,9.61
165,14,1.263
90,194,2.077
26,4,19.675
241,246,1.176
149,96,1.59
69,145,0.576
37,217,4.696
123,86,1.721
49,101,0.363
41,182,0.279
120,168,4.284
27,145,0.875
137,166,0.099
45,20,1.378
247,136,1.008
113,10,0.646
157,141,0.46
197,14,4.033
45,42,2.099
83,99,1.048
87,78,1.136
124,193,0.837
157,14,0.38
113,227,0.339
127,67,0.412
188,151,0.507
120,220,8.508
153,24,0.536
110,149,0.284
160,94,0.281
160,128,0.826
126,151,0.458
85,128,5.472
156,78,1.59
154,4,5.016
57,68,1.382
165,149,1.613
130,82,4.01
116,246,1.021
53,201,0.325
105,155,0.426
67,14,1.533
17,40,0.994
75,99,2.572
202,72,9.34
142,133,1.834
167,193,0.947
175,156,0.329
46,18,0.335
81,128,0.753
237,121,0.477
104,107,2.406
137,82,15.09
43,155,0.747
1,79,2.2
197,42,4.796
117,194,1.7
244,57,0.847
53,96,0.24
238,46,2.363
1,190,6.551
175,208,0.609
179,110,1.051
38,134,2.647
170,205,0.747
66,181,0.553
133,97,0.282
141,108,0.415
50,225,1.048
25,190,0.296
165,42,8.898
173,135,6.498
161,118,4.105
110,37,1.573
61,206,1.016
135,220,4.194
81,26,2.755
237,14,1.533
21,139,0.805
191,82,0.352
180,208,1.95
58,99,2.194
32,86,2.266
16,10,5.132
113,83,0.533
61,10,0.624
215,76,1.041
158,79,4.259
69,210,0.959
118,96,1.723
85,126,2.14
58,217,1.038
98,62,0.537
27,246,0.478
137,10,2.563
163,204,1.007
66,210,0.583
64,238,1.293
15,60,2.834
100,227,0.383
179,109,3.95
191,124,0.571
66,182,2.036
164,140,1.098
5,225,0.245
148,179,3.001
222,223,1.077
223,82,2.072
70,61,1.414
145,124,1.803
237,42,2.371
219,14,0.278
192,173,7.402
199,238,1.285
39,6,0.249
158,133,1.878
239,99,1.028
116,64,6.361
92,158,0.32
4,133,3.73
49,102,4.078
64,225,0.327
95,97,0.833
130,137,8.424
85,161,0.374
57,22,0.849
120,86,2.001
64,224,1.734
168,225,0.501
221,68,0.233
157,42,5.396
34,201,0.369
211,129,2.838
53,202,4.499
95,61,1.319
140,185,1.519
80,37,0.293
120,12,9.929
211,46,3.662
93,23,4.065
173,236,2.421
172,184,2.023
173,54,21.21
53,65,1.566
117,155,0.422
51,101,0.346
28,149,17.401
170,144,0.654
241,139,0.489
192,31,5.513
48,42,4.11
91,1,4.148
200,220,1.995
3,51,0.622
46,177,0.327
188,47,1.195
32,98,0.276
195,82,0.258
243,142,0.915
170,54,16.218
213,243,0.569
76,99,9.543
114,65,1.094
243,166,0.192
72,82,7.891
3,93,1.129
114,78,1.617
4,45,3.729
90,97,0.982
69,228,1.451
150,99,14.427
107,170,0.234
194,111,0.316
132,32,0.899
182,149,0.462
199,54,3.566
211,104,2.111
38,43,4.249
189,5,1.03
5,169,0.733
76,166,0.513
107,166,0.197
170,159,1.365
5,100,0.334
200,233,1.459
175,7,0.362
163,166,4.595
192,223,0.45
180,207,2.822
113,121,0.254
189,33,1.158
159,83,0.314
56,15,0.302
140,162,0.26
132,218,0.618
10,36,10.425
148,151,2.365
116,194,3.739
50,67,0.166
197,38,2.09
241,95,0.63
244,196,13.373
150,228,1.684
32,169,1.097
39,37,4.325
70,229,1.461
9,6,0.707
76,12,2.653
62,76,1.799
118,139,1.93
174,42,1.148
165,234,1.052
211,185,0.348
29,159,1.259
37,221,6.071
26,100,1.229
172,1,0.358
80,121,0.349
127,30,2.125
129,26,2.109
81,159,1.841
148,101,2.308
17,113,2.361
94,221,0.41
135,186,1.213
48,14,2.007
35,99,1.402
216,190,0.944
118,150,14.762
189,60,2.209
26,248,0.25
50,34,0.397
245,232,1.174
191,84,0.839
61,76,6.093
127,88,1.611
80,76,0.7
94,33,2.447
102,159,0.378
79,136,0.962
57,20,0.412
203,131,1.951
128,20,1.796
60,65,0.312
19,121,0.569
120,11,5.2
242,5,1.204
208,159,0.413
90,139,2.287
249,137,4.246
184,142,0.465
39,42,4.065
174,39,1.387
165,199,1.356
241,243,0.451
56,82,2.357
202,4,17.655
44,8,0.694
80,212,0.393
17,34,0.272
183,168,0.731
9,145,0.326
56,173,2.227
139,89,2.562
147,150,7.737
9,173,2.486
43,61,2.913
174,14,0.369
41,124,0.293
184,23,3.331
174,82,1.23
13,111,0.455
118,204,1.825
27,122,2.591
184,190,0.789
244,221,1.443
116,185,5.896
94,77,0.94
124,42,30.83
239,153,0.895
79,113,0.596
71,217,0.298
250,1,0.221
157,191,0.408
210,229,0.341
96,122,1.217
217,76,3.165
144,36,0.969
127,16,0.711
28,168,2.271
46,68,1.508
238,74,0.445
93,86,0.922
17,169,0.889
27,190,6.404
39,14,3.11
221,24,1.339
60,148,0.611
126,203,0.97
80,55,0.574
49,182,2.877
132,42,2.472
60,2,1.046
181,219,0.794
148,40,12.716
23,42,6.582
61,136,2.102
2,243,0.301
138,82,0.885
141,97,0.776
49,187,1.447
188,169,1.198
90,202,19.664
221,12,1.879
202,85,0.164
39,36,2.102
192,67,1.117
64,174,0.338
191,81,4.797
61,96,1.363
154,134,0.646
107,84,2.697
172,171,1.371
38,31,7.949
129,135,3.699
51,166,9.033
50,97,0.524
175,203,0.275
155,13,1.996
2,26,14.549
209,77,2.239
212,124,0.857
51,14,3.016
221,20,3.17
165,75,0.968
30,78,0.361
250,107,1.931
196,246,5.299
242,78,1.071
1,236,1.584
173,149,2.646
66,221,1.099
145,209,0.259
8,31,4.058
190,72,4.505
180,206,7.109
53,109,4.512
17,120,10.226
245,76,1.568
3,185,1.169
214,183,1.865
145,38,0.552
170,24,1.801
189,236,0.8
39,159,0.508
44,199,0.563
25,228,0.401
21,209,0.29
56,212,0.443
38,60,4.53
93,26,2.763
124,8,0.191
126,57,0.33
218,68,2.098
211,168,0.553
126,37,4.797
135,35,0.589
201,173,4.947
156,60,0.838
209,20,1.785
66,38,5.479
51,40,0.549
41,230,0.541
67,42,2.371
19,34,3.506
113,109,5.657
150,149,0.128
157,214,1.392
119,149,0.506
93,98,0.241
238,99,0.539
98,12,1.655
211,149,1.948
212,12,0.381
10,217,0.485
17,33,1.004
9,85,1.29
60,194,2.268
175,147,0.192
180,74,1.434
62,117,0.442
165,166,10.726
196,129,0.138
119,93,0.65
204,209,1.156
118,209,0.933
162,122,8.388
194,135,0.269
27,159,1.372
50,106,1.941
213,60,5.683
120,75,3.185
23,14,2.562
16,237,0.952
126,68,2.032
85,241,0.807
85,98,1.984
63,82,6.193
50,139,1.168
182,54,5.233
64,235,0.971
147,98,2.427
191,108,0.758
112,82,3.075
190,65,0.446
91,227,1.815
146,131,0.738
216,122,0.646
22,131,0.246
212,1,0.191
13,236,0.3
6,169,0.532
120,99,8.914
123,100,0.588
57,39,0.492
144,67,0.435
27,182,3.9
226,101,0.392
118,90,9.326
108,82,3.421
17,101,1.646
148,230,3.691
126,147,2.022
247,61,1.092
161,36,2.956
230,135,0.819
242,153,0.371
206,59,1.057
200,227,0.398
151,36,0.463
104,63,1.745
182,171,0.317
250,108,0.38
180,234,5.713
39,76,2.258
91,104,0.603
208,79,0.278
163,172,0.579
181,142,0.911
91,4,4.94
144,37,2.155
62,153,0.804
38,89,10.608
210,209,0.331
182,8,3.01
83,227,0.346
175,141,0.264
174,18,0.345
153,169,1.027
141,129,1.033
192,218,1.57
145,128,2.506
199,106,0.579
148,232,1.023
127,113,3.831
151,124,0.803
105,22,0.69
244,153,1.025
189,102,1.005
149,235,1.471
126,76,0.719
149,22,0.53
40,185,2.314
26,40,4.324
176,22,0.329
165,71,0.248
97,225,1.077
132,14,0.305
173,68,8.051
103,37,3.73
144,76,1.47
29,113,4.493
183,45,0.354
120,228,4.452
179,121,0.998
90,95,3.286
94,97,0.284
87,34,0.496
150,98,1.784
33,81,1.396
132,209,0.769
91,154,2.337
162,224,1.554
80,204,0.237
183,171,0.417
87,209,2.081
176,53,0.25
116,208,0.844
39,26,1.639
247,12,0.301
126,176,0.81
180,100,2.07
192,237,1.117
152,37,5.514
75,149,0.353
90,246,3.027
172,79,0.559
90,20,10.733
27,192,2.351
244,158,0.554
32,90,4.835
58,37,7.641
141,63,0.266
163,66,1.073
166,43,12.979
201,83,0.312
180,39,5.553
209,59,1.406
113,22,0.829
145,167,1.31
120,237,1.868
130,166,17.717
58,196,28.359
81,40,2.219
175,105,0.722
109,54,22.905
28,30,1.267
213,196,7.719
77,185,0.196
141,81,0.671
168,33,0.478
181,196,18.665
182,133,0.776
154,109,9.763
43,89,3.529
104,2,3.715
238,31,0.268
15,32,0.266
13,99,1.419
11,20,1.716
151,155,0.29
70,26,0.448
121,72,0.462
116,182,6.402
80,136,0.576
129,42,4.443
10,99,0.453
110,167,0.415
168,221,1.398
92,173,2.038
154,113,4.774
14,122,2.589
93,108,0.611
116,233,1.745
168,78,0.693
58,39,3.241
34,26,5.758
9,241,0.396
133,36,1.175
215,185,0.457
28,100,2.28
216,115,1.281
107,14,10.951
129,214,2.33
188,174,0.425
120,229,5.161
33,167,3.648
115,36,1.168
69,221,2.286
232,224,0.416
15,26,0.325
136,42,1.273
209,226,1.271
137,14,15.564
52,185,1.657
60,54,1.75
242,82,0.717
176,14,3.317
54,12,3.602
4,223,2.848
47,46,0.419
214,121,0.32
17,137,8.004
91,118,1.737
143,233,0.709
180,144,2.423
9,209,1.713
42,125,3.465
56,4,2.236
107,140,0.411
69,7,0.566
21,250,2.146
178,14,0.253
176,221,4.36
232,185,0.326
16,72,1.684
51,209,3.399
37,97,5.055
213,174,0.312
151,90,2.438
83,22,0.356
148,115,5.38
144,171,0.477
8,177,1.464
148,238,2.539
162,131,1.727
127,51,0.775
157,216,0.465
148,187,0.763
203,240,1.373
208,125,0.315
173,18,4.16
66,101,0.712
176,191,0.298
105,63,0.239
105,59,1.842
109,97,2.164
8,169,3.003
51,215,0.475
2,12,0.425
148,64,9.247
129,98,0.769
104,142,0.335
174,24,0.584
108,169,1.417
58,173,9.779
119,167,0.509
55,130,0.46
175,84,0.245
195,152,0.176
150,176,1.532
5,22,1.122
177,124,0.643
161,106,0.724
192,197,0.854
203,227,1.09
61,190,1.679
44,4,1.212
127,133,0.346
129,1,4.421
158,177,0.261
212,237,0.533
127,6,4.857
153,82,1.224
27,206,0.854
241,106,0.435
157,4,1.273
85,246,2.928
64,110,0.349
249,78,2.361
188,97,1.949
144,196,3.153
107,2,1.821
155,135,0.176
174,232,0.479
66,106,0.628
167,68,2.183
119,224,1.086
116,137,21.123
214,203,0.303
98,138,0.828
40,223,0.333
51,42,3.943
245,89,1.586
223,142,1.969
117,53,2.051
241,170,0.299
218,24,0.22
37,234,5.128
34,82,1.354
240,74,0.441
146,234,0.868
75,218,0.734
90,83,1.638
94,185,0.114
239,12,0.633
127,191,1.409
3,137,0.609
53,45,0.333
51,120,6.782
116,1,11.705
55,147,0.947
175,37,3.419
124,14,5.153
69,42,4.78
130,46,1.873
174,68,1.016
81,4,3.236
118,173,14.415
202,227,1.839
143,207,2.745
88,68,0.59
147,48,0.899
188,226,2.635
155,24,0.533
3,160,0.774
69,82,5.229
235,73,0.791
166,96,8.475
215,37,0.882
165,185,1.493
191,217,0.363
68,186,2.331
218,166,0.884
231,169,0.552
145,227,0.22
224,36,2.503
91,43,1.076
147,42,10.015
202,194,1.13
210,221,0.876
143,63,1.18
86,54,1.51
137,107,18.241
150,61,6.437
161,150,2.892
177,36,0.616
130,231,2.463
148,203,9.411
196,118,0.287
130,35,0.571
201,178,0.361
104,14,1.019
51,203,2.584
118,159,1.269
150,226,3.481
108,131,0.346
57,109,1.682
148,18,7.071
183,135,1.265
13,36,1.186
47,4,6.057
158,96,1.025
39,133,0.327
166,229,7.458
27,46,2.648
103,203,0.583
58,36,0.706
227,193,0.418
174,196,2.84
244,86,0.35
141,101,5.817
92,65,1.219
156,76,1.969
164,212,0.445
58,76,3.931
156,37,2.879
151,64,1.606
85,124,6.134
87,50,2.871
221,133,0.831
129,233,0.354
239,94,1.85
67,196,1.311
211,84,1.532
99,97,0.283
197,18,0.742
56,146,0.37
165,132,1.046
214,169,0.365
29,149,2.487
50,199,3.139
249,16,2.834
145,76,1.458
192,208,0.913
8,185,2.019
4,149,1.209
75,36,0.497
212,6,0.22
106,148,0.232
110,68,0.274
242,105,3.703
210,28,0.536
92,166,8.784
127,184,0.206
119,42,4.389
138,59,0.612
7,68,2.173
154,230,1.179
192,8,7.037
1,23,2.423
48,10,0.61
130,212,0.188
188,164,7.043
26,20,5.027
116,199,3.74
242,81,0.473
46,133,0.32
241,101,0.99
146,247,0.968
43,221,2.576
86,131,0.847
158,231,0.927
158,81,8.205
143,135,2.409
2,194,1.469
44,124,1.587
118,119,0.377
204,4,4.161
57,97,0.814
10,186,3.448
250,134,0.613
120,203,11.668
15,78,1.349
148,211,6.136
145,37,3.284
113,65,2.005
239,44,0.864
176,212,0.383
118,124,16.076
19,40,1.143
110,26,0.478
146,31,2.93
9,124,2.705
130,2,13.374
176,196,9.71
19,190,1.312
85,226,0.462
2,54,10.795
3,89,0.394
47,177,0.315
108,234,1.032
129,183,1.487
196,149,14.956
59,220,0.447
170,154,3.121
133,99,4.395
173,24,1.56
44,147,0.292
25,90,0.549
3,199,0.407
196,150,0.096
2,234,0.944
148,111,3.85
107,75,1.325
214,190,0.277
210,108,0.54
58,95,1.119
168,22,0.332
147,183,1.909
85,105,4.31
201,81,0.539
152,137,3.075
67,122,0.631
95,31,0.453
175,76,1.986
137,246,1.069
236,82,1.662
27,7,0.579
32,200,0.358
116,113,6.709
29,81,2.489
126,24,0.759
57,130,0.822
3,52,1.21
241,177,0.415
242,218,0.234
90,159,2.714
73,13,0.913
241,111,0.727
201,134,0.732
119,104,0.895
140,42,0.705
9,79,0.456
175,89,2.456
69,135,7.066
28,75,1.248
112,166,7.434
183,202,3.086
132,8,1.323
80,12,0.343
17,219,1.397
91,194,0.283
93,122,5.456
89,65,7.203
145,225,0.37
118,58,3.37
55,137,2.126
234,54,10.224
197,167,1.256
171,111,0.307
15,243,0.342
130,152,0.614
98,113,0.365
115,121,0.424
153,246,0.443
37,219,2.346
127,185,2.582
91,65,4.978
167,59,1.681
148,145,3.489
244,231,0.576
4,35,4.491
21,124,0.905
205,99,0.331
80,104,0.591
5,158,0.735
242,107,0.571
40,65,1.219
146,65,0.231
188,36,1.792
87,98,0.429
58,40,9.938
54,166,0.266
209,159,0.596
209,33,2.147
188,108,2.773
197,33,4.893
156,166,2.298
239,221,3.311
107,191,0.583
211,197,0.378
90,236,1.293
148,73,6.819
116,52,2.447
59,121,0.921
183,54,8.093
197,110,0.812
6,243,0.348
38,243,2.379
114,171,1.677
9,184,0.46
241,61,0.578
55,191,1.007
182,90,4.376
170,12,2.127
215,94,0.222
192,39,1.603
204,230,0.407
243,31,1.108
183,237,0.457
148,250,3.356
188,58,7.281
59,169,0.306
231,97,0.34
173,220,5.443
190,36,2.511
8,51,0.716
50,38,1.416
66,128,2.03
180,235,1.924
9,81,0.674
164,135,0.366
240,42,0.264
200,99,1.768
9,60,0.239
156,31,1.986
90,243,2.565
180,91,4.204
233,65,0.802
175,229,0.461
201,124,3.01
216,1,0.631
14,236,2.892
19,53,2.166
134,113,1.827
202,122,12.18
170,104,4.351
170,61,6.981
144,30,0.426
95,173,6.222
91,92,2.174
150,142,1.624
129,153,1.299
189,59,0.244
69,200,2.632
179,23,3.401
23,142,2.135
199,232,0.935
137,178,1.552
15,90,1.07
58,234,2.653
107,35,0.863
69,190,6.346
188,157,3.212
165,66,5.766
175,31,1.152
124,79,1.183
58,16,0.783
84,162,1.245
208,99,0.531
21,84,0.884
126,169,0.48
110,128,0.529
19,182,1.103
90,123,2.597
85,168,0.352
184,24,0.97
207,78,3.833
249,244,2.003
80,11,0.373
217,99,0.861
30,109,0.599
244,149,1.347
6,8,0.288
17,236,0.387
3,84,0.492
113,42,7.173
28,99,1.221
21,96,0.986
138,35,0.614
66,167,2.728
1,40,1.583
124,100,1.037
94,54,3.382
164,54,3.246
204,78,4.13
170,74,0.477
71,36,2.222
19,124,10.581
132,221,0.566
116,55,2.158
170,45,2.506
189,61,3.011
114,237,0.739
114,124,5.471
90,1,7.886
195,14,2.076
115,2,1.848
216,20,0.359
56,166,6.623
135,82,5.927
88,37,5.212
105,150,2.366
58,106,1.191
192,209,3.172
34,21,0.35
163,75,0.469
129,61,0.985
112,40,1.352
154,84,2.147
6,149,2.092
95,46,1.024
1,26,5.327
114,224,0.217
138,223,0.693
210,82,0.26
82,131,1.79
38,10,5.072
116,62,5.036
127,211,2.757
108,59,3.29
221,159,0.749
156,32,0.388
17,234,0.564
119,145,0.987
192,238,0.46
234,13,1.514
19,86,0.343
188,168,0.264
126,225,2.339
174,122,0.886
155,54,1.99
117,79,2.514
